Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Guam,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,13.4443,144.7937,58564,401,NA,NA,66,35659.962613180374,NA,NA,0.6847209890034833,316,GUM,NA,NA
Hawaii,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,21.0943,-157.4983,355959,1686,NA,NA,15,25140.620056050266,NA,NA,0.4736500552029868,84000015,USA,NA,NA
Idaho,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.2405,-114.4788,495500,5171,NA,NA,16,27727.02727656801,NA,NA,1.043592330978809,84000016,USA,NA,NA
Illinois,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,40.3495,-88.9861,3760119,39685,NA,NA,17,29673.07540092304,NA,NA,1.055418724779721,84000017,USA,NA,NA
Indiana,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,39.8494,-86.2583,1921993,24708,NA,NA,18,28549.175242219542,NA,NA,1.2855405820936914,84000018,USA,NA,NA
Iowa,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,42.0115,-93.2105,856096,10077,NA,NA,19,27133.97800999661,NA,NA,1.1770876163420925,84000019,USA,NA,NA
Kansas,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,38.5266,-96.7265,879001,9555,NA,NA,20,30171.85926405461,NA,NA,1.0870294800574742,84000020,USA,NA,NA
Kentucky,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,37.6681,-84.6701,1582021,17004,NA,NA,21,35410.40268614108,NA,NA,1.0748277045627082,84000021,USA,NA,NA
Louisiana,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,31.1695,-91.8678,1454828,18058,NA,NA,22,31294.740098184604,NA,NA,1.2412463878891524,84000022,USA,NA,NA
Maine,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.6939,-69.3819,289344,2577,NA,NA,23,21525.1760882956,NA,NA,0.8906353682813537,84000023,USA,NA,NA
Maryland,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,39.0639,-76.8021,1249181,15390,NA,NA,24,20662.37379418031,NA,NA,1.2320072111247289,84000024,USA,NA,NA
Massachusetts,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,42.2302,-71.5301,2050942,21706,NA,NA,25,29756.127781155843,NA,NA,1.058342946802006,84000025,USA,NA,NA
Michigan,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,43.3266,-84.5361,2836167,38624,NA,NA,26,28398.994798864147,NA,NA,1.3618380017819824,84000026,USA,NA,NA
Minnesota,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,45.6945,-93.9002,1664797,13651,NA,NA,27,29519.60340674711,NA,NA,0.8199798533995436,84000027,USA,NA,NA
Mississippi,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,32.7416,-89.6787,927465,12912,NA,NA,28,31163.258291167545,NA,NA,1.3921819152205204,84000028,USA,NA,NA
Missouri,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,38.4561,-92.2884,1653679,21637,NA,NA,29,26943.729523181373,NA,NA,1.3084373253864778,84000029,USA,NA,NA
Montana,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,46.9219,-110.4544,309452,3518,NA,NA,30,28953.81454333828,NA,NA,1.136848364205111,84000030,USA,NA,NA
Nebraska,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,41.1254,-98.2681,537243,4536,NA,NA,31,27772.99308108734,NA,NA,0.8443106750576554,84000031,USA,NA,NA
Nevada,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,38.3135,-117.0554,847332,11501,NA,NA,32,27509.38588824722,NA,NA,1.357319208999542,84000032,USA,NA,NA
New Hampshire,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,43.4525,-71.5639,350122,2705,NA,NA,33,25749.73652489389,NA,NA,0.7725878408097748,84000033,USA,NA,NA
New Jersey,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,40.2989,-74.521,2738380,34738,NA,NA,34,30830.00926573289,NA,NA,1.268560243647704,84000034,USA,NA,NA
New Mexico,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,34.8405,-106.2485,618392,8564,NA,NA,35,29491.770668948207,NA,NA,1.3848820812688392,84000035,USA,NA,NA
New York,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,42.1657,-74.9481,6115959,71802,NA,NA,36,31438.763319476573,NA,NA,1.1740104863358305,84000036,USA,NA,NA
North Carolina,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,35.6301,-79.8064,3198866,26525,NA,NA,37,30500.003623159388,NA,NA,0.8292000977846524,84000037,USA,NA,NA
North Dakota,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,47.5289,-99.784,269389,2364,NA,NA,38,35208.0276932848,NA,NA,0.8810802550809335,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,40.3888,-82.7649,3143746,40026,NA,NA,39,26894.679658827456,NA,NA,1.2677869013590792,84000039,USA,NA,NA
Oklahoma,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,35.5653,-96.9289,1197762,16906,NA,NA,40,30269.668390291463,NA,NA,1.411465716895343,84000040,USA,NA,NA
Oregon,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.572,-122.0709,894776,8561,NA,NA,41,21214.59920331685,NA,NA,0.9567757740484768,84000041,USA,NA,NA
Pennsylvania,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,40.5908,-77.2098,3254503,47213,NA,NA,42,25421.85436966084,NA,NA,1.450697694855405,84000042,USA,NA,NA
Puerto Rico,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,18.2208,-66.5901,956327,5133,NA,NA,72,29944.227593501444,NA,NA,0.5367410937890491,630,PRI,NA,NA
Rhode Island,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,41.6809,-71.5118,425461,3669,NA,NA,44,40162.041079480936,NA,NA,0.862358712079368,84000044,USA,NA,NA
South Carolina,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,33.8569,-80.945,1708074,18365,NA,NA,45,33174.769466705664,NA,NA,1.0751876089677614,84000045,USA,NA,NA
South Dakota,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.2998,-99.4388,261371,3021,NA,NA,46,29544.830267933747,NA,NA,1.155828305359049,84000046,USA,NA,NA
Tennessee,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,35.7478,-86.6923,2339776,27818,NA,NA,47,34229.46903974038,NA,NA,1.1883178829478225,84000047,USA,NA,NA
Texas,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,31.0545,-97.5635,7981530,90799,NA,NA,48,27564.5909844919,NA,NA,1.1371148998398015,84000048,USA,NA,NA
Utah,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,40.15,-111.8624,1038416,5021,NA,NA,49,32390.19350846143,NA,NA,0.4835249071662994,84000049,USA,NA,NA
Vermont,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.0459,-72.7107,142443,719,NA,NA,50,22827.806259405213,NA,NA,0.5047633088323048,84000050,USA,NA,NA
Virgin Islands,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,18.3358,-64.8963,23162,123,NA,NA,78,21592.64645560652,NA,NA,0.5310422243329591,850,VIR,NA,NA
Virginia,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,37.7693,-78.17,2087360,21849,NA,NA,51,24454.986275585587,NA,NA,1.0467288824160663,84000051,USA,NA,NA
Washington,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,47.4009,-121.4905,1813501,14312,NA,NA,53,23815.18689757033,NA,NA,0.7891917346612988,84000053,USA,NA,NA
West Virginia,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,38.4912,-80.9545,600173,7406,NA,NA,54,33489.04972638963,NA,NA,1.2339775364769825,84000054,USA,NA,NA
Wisconsin,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,44.2685,-89.6165,1865594,15260,NA,NA,55,32041.47955992288,NA,NA,0.8179700406412114,84000055,USA,NA,NA
Wyoming,US,2022-09-29,2022,9,29,2022-09-30T04:32:37Z,42.756,-107.3025,176728,1894,NA,NA,56,30535.68065464209,NA,NA,1.071703408627948,84000056,USA,NA,NA
