Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,People_Tested,Mortality_Rate
Alabama,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,32.3182,-86.9023,1504180,20239,NA,NA,1,30677.610573535367,NA,NA,1.3455171588506694,84000001,USA,NA,NA,NA,NA
Alaska,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,61.3707,-152.4044,295596,1338,NA,NA,2,40407.08363805371,NA,NA,0.4526448260463606,84000002,USA,NA,NA,NA,NA
American Samoa,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,-14.271,-170.132,8217,34,NA,NA,60,14767.886989809673,NA,NA,0.4137763173907752,16,ASM,NA,NA,NA,NA
Arizona,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,33.7298,-111.4312,2258040,31162,NA,NA,4,31022.500256569943,20720327,NA,1.3800464119324725,84000004,USA,284670.0455588533,NA,NA,NA
Arkansas,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,34.9697,-92.3731,940689,11953,NA,NA,5,31171.308673459243,5477770,NA,1.2706643747295865,84000005,USA,181515.10170972004,NA,NA,NA
California,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,36.1162,-119.6816,11168745,95314,NA,NA,6,28233.43298097908,183646800,NA,0.8544005969348107,84000006,USA,464784.7831796252,NA,NA,NA
Colorado,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,39.0598,-105.3111,1639422,13207,NA,NA,8,28468.43473984569,19971774,NA,0.8055887989791524,84000008,USA,346808.29265311,NA,NA,NA
Connecticut,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,41.5978,-72.7554,880603,11299,NA,NA,9,24699.358003998,14648536,NA,1.283098058943701,84000009,USA,410865.5488323941,NA,NA,NA
Delaware,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,39.3185,-75.5071,304393,3080,NA,NA,10,31259.42220086181,3532915,NA,1.0118498125778188,84000010,USA,362810.1880948567,NA,NA,NA
Diamond Princess,US,2022-09-09,2022,9,9,2022-09-10T04:33:21Z,NA,NA,49,0,NA,NA,88888,NA,NA,NA,0,84088888,USA,NA,NA,NA,NA
