Province_State,Country_Region,Date,Year,Month,Day,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate
Georgia,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,33.0406,-83.6431,2905400,40281,NA,NA,13,27364.455574577747,NA,NA,1.3864183933365457,84000013,USA,NA,NA
Grand Princess,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,NA,NA,103,3,NA,NA,99999,NA,NA,NA,2.912621359223301,84099999,USA,NA,NA
Guam,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,13.4443,144.7937,58591,401,NA,NA,66,35676.40307132114,NA,NA,0.6844054547626769,316,GUM,NA,NA
Hawaii,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,21.0943,-157.4983,355959,1686,NA,NA,15,25140.620056050266,NA,NA,0.4736500552029868,84000015,USA,NA,NA
Idaho,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.2405,-114.4788,496134,5180,NA,NA,16,27762.504441640343,NA,NA,1.0440727706627646,84000016,USA,NA,NA
Illinois,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,40.3495,-88.9861,3765867,39718,NA,NA,17,29718.43589015344,NA,NA,1.0546840873562449,84000017,USA,NA,NA
Indiana,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,39.8494,-86.2583,1921993,24708,NA,NA,18,28549.175242219542,NA,NA,1.2855405820936914,84000018,USA,NA,NA
Iowa,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,42.0115,-93.2105,856645,10077,NA,NA,19,27151.378574801827,NA,NA,1.1763332535647788,84000019,USA,NA,NA
Kansas,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,38.5266,-96.7265,879001,9555,NA,NA,20,30171.85926405461,NA,NA,1.0870294800574742,84000020,USA,NA,NA
Kentucky,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,37.6681,-84.6701,1585810,17030,NA,NA,21,35495.211936952415,NA,NA,1.0738991430247002,84000021,USA,NA,NA
Louisiana,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,31.1695,-91.8678,1455900,18072,NA,NA,22,31317.799842281675,NA,NA,1.2412940449206675,84000022,USA,NA,NA
Maine,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.6939,-69.3819,290053,2582,NA,NA,23,21577.920744644445,NA,NA,0.8901821391262976,84000023,USA,NA,NA
Maryland,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,39.0639,-76.8021,1250844,15402,NA,NA,24,20689.881039022905,NA,NA,1.2313286069246046,84000024,USA,NA,NA
Massachusetts,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,42.2302,-71.5301,2050942,21706,NA,NA,25,29756.127781155843,NA,NA,1.058342946802006,84000025,USA,NA,NA
Michigan,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,43.3266,-84.5361,2836167,38624,NA,NA,26,28398.994798864147,NA,NA,1.3618380017819824,84000026,USA,NA,NA
Minnesota,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,45.6945,-93.9002,1664797,13651,NA,NA,27,29519.60340674711,NA,NA,0.8199798533995436,84000027,USA,NA,NA
Mississippi,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,32.7416,-89.6787,927465,12912,NA,NA,28,31163.258291167545,NA,NA,1.3921819152205204,84000028,USA,NA,NA
Missouri,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,38.4561,-92.2884,1659168,21711,NA,NA,29,27033.066620089063,NA,NA,1.3085734433906826,84000029,USA,NA,NA
Montana,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,46.9219,-110.4544,310731,3520,NA,NA,30,29073.483922760388,NA,NA,1.1328126257116284,84000030,USA,NA,NA
Nebraska,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,41.1254,-98.2681,537466,4542,NA,NA,31,27784.521155826485,NA,NA,0.8450767118292134,84000031,USA,NA,NA
Nevada,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,38.3135,-117.0554,847332,11501,NA,NA,32,27509.38588824722,NA,NA,1.357319208999542,84000032,USA,NA,NA
New Hampshire,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,43.4525,-71.5639,350883,2705,NA,NA,33,25805.704300399128,NA,NA,0.7709122414024048,84000033,USA,NA,NA
New Jersey,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,40.2989,-74.521,2746256,34754,NA,NA,34,30918.68109103724,NA,NA,1.265504745369696,84000034,USA,NA,NA
New Mexico,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,34.8405,-106.2485,619238,8570,NA,NA,35,29532.117306656863,NA,NA,1.3839589947645332,84000035,USA,NA,NA
New York,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,42.1657,-74.9481,6133718,71855,NA,NA,36,31530.05251840524,NA,NA,1.1714754411598316,84000036,USA,NA,NA
North Carolina,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,35.6301,-79.8064,3198866,26525,NA,NA,37,30500.003623159388,NA,NA,0.8292000977846524,84000037,USA,NA,NA
North Dakota,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,47.5289,-99.784,269843,2375,NA,NA,38,35339.119389236046,NA,NA,0.881896430083251,84000038,USA,NA,NA
Northern Mariana Islands,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,15.0979,145.6739,13171,40,NA,NA,69,23884.738140142177,NA,NA,0.3036975172727963,580,MNP,NA,NA
Ohio,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,40.3888,-82.7649,3143746,40063,NA,NA,39,26894.679658827456,NA,NA,1.2677869013590792,84000039,USA,NA,NA
Oklahoma,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,35.5653,-96.9289,1198836,16906,NA,NA,40,30296.8103632804,NA,NA,1.4102012285250023,84000040,USA,NA,NA
Oregon,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.572,-122.0709,894776,8561,NA,NA,41,21214.59920331685,NA,NA,0.9567757740484768,84000041,USA,NA,NA
Pennsylvania,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,40.5908,-77.2098,3254818,47213,NA,NA,42,25424.31492481364,NA,NA,1.4505572969056948,84000042,USA,NA,NA
Puerto Rico,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,18.2208,-66.5901,959210,5155,NA,NA,72,30034.49923505508,NA,NA,0.5374214197099697,630,PRI,NA,NA
Rhode Island,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,41.6809,-71.5118,425461,3669,NA,NA,44,40162.041079480936,NA,NA,0.862358712079368,84000044,USA,NA,NA
South Carolina,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,33.8569,-80.945,1708074,18365,NA,NA,45,33174.769466705664,NA,NA,1.0751876089677614,84000045,USA,NA,NA
South Dakota,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.2998,-99.4388,261371,3021,NA,NA,46,29544.830267933747,NA,NA,1.155828305359049,84000046,USA,NA,NA
Tennessee,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,35.7478,-86.6923,2342518,27901,NA,NA,47,34259.34088075659,NA,NA,1.1889914217205284,84000047,USA,NA,NA
Texas,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,31.0545,-97.5635,7990697,90854,NA,NA,48,27596.50586233265,NA,NA,1.136487187337928,84000048,USA,NA,NA
Utah,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,40.15,-111.8624,1038416,5021,NA,NA,49,32390.19350846143,NA,NA,0.4835249071662994,84000049,USA,NA,NA
Vermont,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.0459,-72.7107,142443,719,NA,NA,50,22827.806259405213,NA,NA,0.5047633088323048,84000050,USA,NA,NA
Virgin Islands,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,18.3358,-64.8963,23177,123,NA,NA,78,21606.63012268337,NA,NA,0.5306985373430556,850,VIR,NA,NA
Virginia,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,37.7693,-78.17,2091185,21884,NA,NA,51,24499.799016322264,NA,NA,1.0464879960405225,84000051,USA,NA,NA
Washington,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,47.4009,-121.4905,1818645,14347,NA,NA,53,23882.73873316408,NA,NA,0.7888840317929008,84000053,USA,NA,NA
West Virginia,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,38.4912,-80.9545,601246,7426,NA,NA,54,33548.92204713118,NA,NA,1.235101771986841,84000054,USA,NA,NA
Wisconsin,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,44.2685,-89.6165,1868896,15263,NA,NA,55,32098.191237547733,NA,NA,0.8166853586288375,84000055,USA,NA,NA
Wyoming,US,2022-10-03,2022,10,3,2022-10-04T04:32:26Z,42.756,-107.3025,176728,1894,NA,NA,56,30535.68065464209,NA,NA,1.071703408627948,84000056,USA,NA,NA
